applicant_id,age,annual_income,loan_amount,loan_term_months,dti_ratio,employment_years,past_defaults_count,credit_lines_count,repayment_history_score,is_default
CLIENT-14223,18,33858.37,24135.77,24,64.21,4.1,0,1,80.4,0
CLIENT-14224,60,14075.96,12065.66,36,30.25,1.5,0,2,86.5,0
CLIENT-14225,36,25469.05,5027.43,48,29.33,2.6,0,10,61.7,0
CLIENT-14226,26,51960.73,13478.95,36,45.06,2.0,0,7,65.4,0
CLIENT-14227,44,18363.68,29616.21,36,62.88,8.2,0,2,75.3,0
CLIENT-14228,51,17234.92,23714.4,36,63.69,12.9,0,8,50.7,0
CLIENT-14229,61,29883.74,44230.74,24,48.9,7.1,0,7,58.0,1
CLIENT-14230,21,52773.23,9477.92,48,51.5,2.9,1,10,56.7,0
CLIENT-14231,53,107602.22,23052.06,12,40.99,3.5,0,8,38.5,0
CLIENT-14232,35,53925.63,6605.11,36,51.57,0.7,0,4,61.9,0
CLIENT-14233,32,69626.23,15384.39,24,57.29,6.9,2,1,70.2,0
CLIENT-14234,68,44712.96,28963.41,12,36.74,4.5,0,7,72.4,0
CLIENT-14235,30,24075.03,25197.43,36,44.09,11.6,2,1,63.1,0
CLIENT-14236,36,53692.39,14359.27,36,39.55,1.1,0,7,57.1,0
CLIENT-14237,66,34497.26,11074.09,48,40.94,7.1,0,9,68.2,0
CLIENT-14238,23,45534.26,6658.29,48,58.95,5.8,0,5,62.4,0
CLIENT-14239,65,20586.32,11406.73,48,29.56,1.5,0,2,34.6,1
CLIENT-14240,29,48043.76,5339.34,36,21.45,5.5,0,11,57.0,0
CLIENT-14241,68,33782.39,10506.66,36,35.1,12.9,0,1,74.6,0
CLIENT-14242,54,41720.78,3773.07,36,21.44,12.5,1,8,69.9,0
CLIENT-14243,34,34508.33,5307.8,36,37.41,6.4,0,4,72.9,0
CLIENT-14244,40,30751.01,24269.22,36,59.69,0.2,0,8,79.2,1
CLIENT-14245,43,48572.58,22448.43,60,43.96,10.3,0,2,74.1,0
CLIENT-14246,46,28462.57,10914.05,24,57.05,5.4,0,3,71.3,0
CLIENT-14247,50,13999.64,13979.37,60,19.14,1.9,1,3,63.9,1
CLIENT-14248,44,11797.21,15355.47,12,59.55,1.0,0,4,59.7,1
CLIENT-14249,42,40564.56,18439.12,36,43.1,0.6,0,9,70.9,0
CLIENT-14250,27,27768.83,17108.35,24,11.75,0.3,0,9,54.6,0
CLIENT-14251,64,12868.54,5240.94,36,44.82,7.0,1,5,80.6,0
CLIENT-14252,40,38712.62,2415.93,24,62.33,1.3,0,7,55.7,0
CLIENT-14253,38,34326.58,6556.28,48,14.35,0.1,3,9,91.0,1
CLIENT-14254,38,26909.42,11991.68,48,42.04,2.5,0,1,69.2,0
CLIENT-14255,60,42111.9,26163.71,36,60.35,3.3,1,2,87.1,0
CLIENT-14256,30,79941.98,15741.44,36,10.53,0.9,0,6,53.9,0
CLIENT-14257,54,78492.19,19420.09,60,44.7,0.2,0,3,94.7,0
CLIENT-14258,50,39587.11,7130.83,48,36.12,1.0,0,11,53.7,0
CLIENT-14259,41,34515.84,12714.39,36,29.08,5.7,0,11,69.2,0
CLIENT-14260,61,39920.34,13986.38,48,44.51,0.4,0,7,50.4,0
CLIENT-14261,28,43713.15,7871.68,36,12.9,4.0,0,5,70.3,0
CLIENT-14262,34,30915.75,6318.95,36,51.42,0.8,0,10,67.9,0
CLIENT-14263,21,40324.96,11399.51,36,10.25,1.1,0,8,35.7,0
CLIENT-14264,64,14126.71,21223.52,36,26.88,2.5,0,1,72.2,0
CLIENT-14265,42,38132.01,7090.66,12,37.72,0.5,0,9,77.8,0
CLIENT-14266,47,48343.55,11547.97,36,30.74,1.0,0,11,57.1,0
CLIENT-14267,26,27067.66,34492.35,36,26.91,2.1,0,10,65.7,0
CLIENT-14268,38,34293.68,9287.84,60,55.7,2.0,0,6,66.7,0
CLIENT-14269,37,18640.59,13428.01,60,61.42,6.9,0,5,94.8,0
CLIENT-14270,36,17151.0,12406.85,36,58.05,0.4,0,8,73.0,0
CLIENT-14271,36,41212.18,11714.07,36,38.73,9.8,0,4,61.8,1
CLIENT-14272,29,23441.48,42956.13,24,58.63,8.5,1,9,53.5,0
CLIENT-14273,54,12505.26,16548.11,36,60.65,7.3,0,5,44.3,0
CLIENT-14274,59,18637.54,4450.95,12,32.51,1.9,0,1,68.1,1
CLIENT-14275,34,20336.5,38944.54,24,25.59,8.7,0,8,71.8,0
CLIENT-14276,54,57800.25,16193.57,36,15.4,1.0,0,9,51.8,0
CLIENT-14277,65,40435.7,10285.58,36,36.35,0.7,1,5,48.7,0
CLIENT-14278,56,21526.47,34358.67,12,62.05,0.2,1,5,77.1,1
CLIENT-14279,45,25523.13,7745.89,48,40.85,14.0,0,6,84.7,0
CLIENT-14280,58,79797.75,44399.79,36,46.72,1.8,2,9,65.7,0
CLIENT-14281,52,63682.27,14261.4,12,16.21,12.5,0,5,77.6,0
CLIENT-14282,64,18567.42,27008.08,12,17.89,1.6,0,2,68.5,0
CLIENT-14283,65,72992.76,114376.56,24,35.55,11.9,2,3,100.0,0
CLIENT-14284,35,34600.48,15154.67,24,62.32,11.7,0,11,68.8,0
CLIENT-14285,31,58674.88,12484.18,48,29.84,12.9,0,10,90.6,0
CLIENT-14286,52,32925.91,6330.15,36,58.26,3.4,0,3,78.5,0
CLIENT-14287,61,73976.11,12278.45,48,16.62,10.0,0,9,61.9,0
CLIENT-14288,58,18110.15,6468.37,24,43.94,15.1,1,8,78.8,1
CLIENT-14289,24,31154.99,11720.82,36,43.03,2.0,0,6,69.1,1
CLIENT-14290,58,75348.24,101344.3,36,57.29,2.7,0,5,54.7,1
CLIENT-14291,30,8642.4,14526.34,36,10.18,6.4,0,10,71.4,0
CLIENT-14292,35,35325.6,9067.2,36,20.45,1.8,0,2,63.6,0
CLIENT-14293,54,28677.62,11535.65,60,22.08,7.0,1,9,69.3,0
CLIENT-14294,30,54764.46,10013.51,24,62.25,0.4,0,10,68.9,0
CLIENT-14295,53,69005.95,27830.32,36,18.45,3.7,0,8,66.7,0
CLIENT-14296,48,56284.27,12542.06,48,12.03,0.7,0,5,55.7,0
CLIENT-14297,19,41965.37,41201.16,12,39.4,1.7,0,6,88.3,0
CLIENT-14298,33,37210.22,10707.83,12,39.07,1.5,1,9,68.9,0
CLIENT-14299,26,29565.8,11202.53,24,56.42,9.1,0,1,73.3,0
CLIENT-14300,26,41191.35,7131.32,36,62.19,1.1,0,4,67.0,0
CLIENT-14301,55,87185.46,10215.21,24,39.62,8.3,0,5,63.9,0
CLIENT-14302,28,22063.78,3969.92,24,61.15,7.9,1,9,73.0,0
CLIENT-14303,39,28531.13,3008.31,36,49.88,3.5,0,5,91.1,0
CLIENT-14304,50,34706.91,20687.22,36,24.55,1.3,0,5,46.6,0
CLIENT-14305,53,66208.2,3937.07,24,61.06,1.3,0,3,53.6,0
CLIENT-14306,62,41522.11,17750.62,36,46.71,3.1,0,8,65.1,0
CLIENT-14307,40,65518.59,9411.17,36,32.78,0.0,1,7,58.2,0
CLIENT-14308,62,67539.37,25788.15,60,47.41,3.8,0,8,100.0,0
CLIENT-14309,62,51803.97,3998.27,36,32.07,15.3,1,4,64.8,0
CLIENT-14310,51,19179.63,20308.11,48,16.28,0.8,0,8,77.1,0
CLIENT-14311,26,98386.25,16850.24,36,49.54,4.3,0,10,65.7,0
CLIENT-14312,41,84747.24,17218.87,24,55.32,16.3,1,4,32.0,0
CLIENT-14313,25,37726.73,29340.65,36,50.08,9.8,0,1,63.9,0
CLIENT-14314,24,15850.21,14033.48,48,22.6,9.5,0,4,52.4,0
CLIENT-14315,53,14238.45,2407.91,36,62.61,8.6,0,5,75.0,0
CLIENT-14316,35,42301.99,18294.86,48,11.39,1.8,2,10,65.5,0
CLIENT-14317,20,23835.94,16710.14,60,28.3,11.1,0,8,58.5,0
CLIENT-14318,45,12960.82,11257.19,12,24.31,14.2,0,10,68.3,0
CLIENT-14319,23,14078.17,7411.28,12,12.65,3.4,0,6,63.6,0
CLIENT-14320,61,27392.11,10377.1,24,32.32,2.2,0,11,85.3,0
CLIENT-14321,61,40821.24,37072.91,36,44.27,2.7,0,10,78.4,0
CLIENT-14322,38,84408.88,7016.81,24,58.54,2.0,0,5,96.0,0
CLIENT-14323,45,48558.89,3950.95,48,64.43,1.2,1,3,80.8,0
CLIENT-14324,57,28887.3,4780.1,12,54.44,4.8,0,4,77.3,0
CLIENT-14325,18,45613.99,13033.69,36,35.78,4.1,0,6,79.0,0
CLIENT-14326,53,43232.19,43027.53,24,49.8,3.1,1,6,81.0,0
CLIENT-14327,38,56597.9,62529.61,60,56.4,0.5,0,6,43.0,1
CLIENT-14328,60,35455.54,21060.66,36,35.59,8.0,0,2,77.8,0
CLIENT-14329,52,67624.03,6721.91,60,53.18,1.0,0,11,46.1,0
CLIENT-14330,30,59555.93,7240.43,60,36.55,0.6,1,8,41.3,0
CLIENT-14331,66,38162.93,24663.66,36,31.26,4.9,0,8,53.3,0
CLIENT-14332,27,33808.43,33933.05,24,38.93,2.5,0,6,73.8,0
CLIENT-14333,61,63060.45,8523.67,24,47.17,0.3,0,4,50.5,0
CLIENT-14334,64,23668.86,36210.9,24,49.98,2.2,1,2,77.6,0
CLIENT-14335,27,14706.32,11376.53,48,29.62,7.4,0,6,94.5,0
CLIENT-14336,63,14656.24,22026.44,12,41.42,4.8,1,6,65.4,0
CLIENT-14337,30,22520.37,29786.99,12,60.04,2.3,0,10,73.0,0
CLIENT-14338,54,53948.84,4735.12,36,63.7,1.1,0,3,59.5,1
CLIENT-14339,55,28178.67,18324.74,36,22.5,5.0,0,2,51.6,0
CLIENT-14340,41,41056.71,36317.31,36,20.61,10.9,0,4,67.1,0
CLIENT-14341,19,26979.22,9023.02,36,47.22,5.2,0,8,58.3,0
CLIENT-14342,39,27108.04,6376.62,48,32.81,8.4,0,5,63.1,1
CLIENT-14343,34,19628.18,18889.28,36,11.33,3.7,0,3,59.0,0
CLIENT-14344,53,34367.36,14667.81,24,29.08,6.3,0,5,49.9,0
CLIENT-14345,31,32692.53,10624.17,48,54.37,11.3,0,9,68.2,0
CLIENT-14346,27,46518.2,13339.05,60,53.86,7.4,0,11,41.1,1
CLIENT-14347,52,43157.81,4149.71,12,37.21,12.0,1,8,77.6,0
CLIENT-14348,42,32264.14,17732.12,36,35.99,2.8,2,10,44.6,1
CLIENT-14349,20,14710.94,40734.0,36,41.87,11.7,0,7,61.1,0
CLIENT-14350,64,69033.54,8100.87,24,22.07,4.9,0,4,87.5,0
CLIENT-14351,55,34508.93,7480.9,48,38.93,10.2,0,2,80.7,0
CLIENT-14352,34,38092.99,15075.0,24,10.61,0.2,0,9,70.0,0
CLIENT-14353,29,94873.25,97940.38,48,36.16,5.4,0,3,100.0,0
CLIENT-14354,69,62625.84,28851.53,36,28.48,9.4,0,6,71.4,0
CLIENT-14355,41,47470.77,12507.42,36,47.12,1.0,1,7,85.9,0
CLIENT-14356,46,36265.3,13735.23,24,45.11,5.4,0,3,60.6,0
CLIENT-14357,60,36062.64,30921.06,24,30.95,8.7,0,3,26.7,1
CLIENT-14358,42,41943.08,7068.74,12,10.4,1.7,1,3,73.4,0
CLIENT-14359,53,46357.76,20500.81,24,23.88,2.6,0,3,76.7,0
CLIENT-14360,43,101401.29,6110.61,36,44.83,4.2,0,3,76.2,0
CLIENT-14361,55,160164.97,25525.68,48,13.98,3.7,0,7,48.4,0
CLIENT-14362,18,43224.23,10875.11,36,15.92,0.2,3,5,100.0,0
CLIENT-14363,37,9976.97,15374.81,48,45.59,0.5,0,4,53.4,0
CLIENT-14364,45,20515.86,10391.95,36,51.57,0.5,0,6,71.5,1
CLIENT-14365,33,107677.74,21787.26,48,27.69,1.5,1,8,73.8,1
CLIENT-14366,64,55892.84,11822.06,60,36.93,1.4,0,2,82.3,0
CLIENT-14367,34,46893.2,60510.98,24,62.01,6.8,1,3,59.7,1
CLIENT-14368,57,32856.25,36069.66,48,62.0,4.3,0,2,77.8,0
CLIENT-14369,45,17793.47,5361.49,36,26.91,7.2,3,7,94.3,1
CLIENT-14370,29,99376.79,15275.71,48,54.55,0.4,1,2,63.1,0
CLIENT-14371,44,22160.66,22350.6,36,42.67,3.3,0,5,62.4,0
CLIENT-14372,59,56251.45,9694.25,36,63.65,2.0,0,11,54.9,0
CLIENT-14373,64,16640.24,31217.49,24,36.27,9.5,2,10,73.6,1
CLIENT-14374,47,31913.7,28746.05,12,52.61,6.2,0,9,56.7,0
CLIENT-14375,58,65892.13,12600.68,36,52.25,10.2,0,8,80.4,0
CLIENT-14376,51,31262.78,26551.75,60,37.36,0.2,1,8,62.8,1
CLIENT-14377,54,29112.71,2471.39,48,53.76,6.4,0,3,66.4,0
CLIENT-14378,23,36548.0,34555.15,36,24.36,3.9,0,1,55.1,0
CLIENT-14379,24,16291.49,24848.59,48,16.72,8.7,0,2,100.0,0
CLIENT-14380,49,14552.41,6239.31,48,33.38,3.5,0,7,71.5,0
CLIENT-14381,49,55744.94,15935.69,24,61.9,3.9,0,4,52.7,0
CLIENT-14382,42,28188.63,3234.41,12,37.54,0.3,0,10,74.2,0
CLIENT-14383,50,55486.27,7829.1,24,44.94,5.5,1,5,44.6,0
CLIENT-14384,24,71033.71,28765.95,48,44.33,1.6,0,1,60.1,0
CLIENT-14385,69,74547.04,13240.22,48,17.29,0.1,0,11,76.4,0
CLIENT-14386,29,13730.78,12736.89,24,31.47,0.3,1,2,77.8,0
CLIENT-14387,33,23892.08,13789.44,24,48.88,15.8,0,9,83.4,0
CLIENT-14388,33,50138.84,12708.16,48,63.46,2.1,0,6,89.5,0
CLIENT-14389,60,50604.76,26668.62,60,19.24,10.1,1,7,67.4,0
CLIENT-14390,53,140037.08,8662.05,48,32.57,16.1,0,5,83.4,0
CLIENT-14391,30,21066.34,17917.66,36,15.23,14.3,0,9,82.0,0
CLIENT-14392,24,73196.37,5995.52,24,23.33,10.7,0,10,82.7,0
CLIENT-14393,53,45404.42,22443.79,36,30.72,11.3,0,5,47.8,0
CLIENT-14394,64,13573.28,10668.39,24,39.74,1.7,1,6,73.9,0
CLIENT-14395,68,26142.32,12981.87,48,22.68,0.8,0,10,65.6,0
CLIENT-14396,26,42510.94,10368.01,36,22.52,5.1,0,9,89.6,0
CLIENT-14397,49,13060.92,11328.11,48,52.78,3.3,1,5,71.6,0
CLIENT-14398,28,10463.58,6612.33,36,62.95,0.5,0,4,64.0,0
CLIENT-14399,25,12622.73,16822.54,48,27.8,5.7,0,5,65.3,0
CLIENT-14400,50,42424.45,19697.85,36,47.84,4.1,0,11,64.5,0
CLIENT-14401,40,27151.83,5263.5,36,24.19,9.9,0,5,72.4,0
CLIENT-14402,42,25034.91,8800.11,36,61.04,4.7,0,5,74.8,0
CLIENT-14403,25,25555.99,13643.38,12,47.01,4.3,0,1,67.0,0
CLIENT-14404,62,15452.51,8786.28,60,54.15,2.9,0,5,65.1,1
CLIENT-14405,39,27616.21,11430.32,36,12.71,3.1,0,5,55.7,0
CLIENT-14406,21,12182.57,41409.73,36,42.92,15.4,0,1,91.6,0
CLIENT-14407,57,74056.58,6550.43,48,39.02,0.7,2,4,65.9,0
CLIENT-14408,20,100247.54,2647.76,48,26.11,3.0,0,8,73.6,0
CLIENT-14409,46,8994.44,8785.71,36,24.43,5.3,0,4,76.2,0
CLIENT-14410,58,27406.14,10617.81,60,41.9,2.8,0,7,74.1,0
CLIENT-14411,46,28498.11,9480.64,12,48.86,1.7,0,6,63.1,1
CLIENT-14412,51,32705.85,16125.67,24,11.82,1.7,0,5,78.9,0
CLIENT-14413,51,66231.95,6505.11,36,41.21,1.3,3,9,91.5,0
CLIENT-14414,45,27454.18,5868.2,36,19.38,2.1,1,8,80.1,0
CLIENT-14415,30,34442.59,8332.0,36,17.72,10.3,0,5,76.5,0
CLIENT-14416,32,216952.34,8453.25,36,44.27,3.5,0,10,79.7,0
CLIENT-14417,40,33969.7,58958.48,36,27.1,1.4,0,7,71.0,1
CLIENT-14418,61,104793.17,39605.1,48,34.25,2.4,0,11,65.9,0
CLIENT-14419,43,49079.3,4151.94,36,29.8,0.6,0,9,98.7,0
CLIENT-14420,21,26050.04,3460.38,60,45.66,11.7,0,7,93.0,0
CLIENT-14421,43,23565.98,12581.38,48,35.86,2.6,0,3,62.8,0
CLIENT-14422,57,36157.38,50925.37,24,62.99,19.7,0,10,87.0,0
CLIENT-14423,26,18473.94,21295.75,24,29.38,2.1,0,11,77.0,0
CLIENT-14424,22,21626.62,13055.7,36,50.72,9.1,2,5,71.9,0
CLIENT-14425,49,28174.25,9708.41,48,24.15,1.5,2,9,92.6,0
CLIENT-14426,37,43304.25,28396.29,12,37.98,0.4,0,9,71.8,0
CLIENT-14427,67,108618.64,15132.39,24,40.39,0.2,0,8,73.8,0
CLIENT-14428,28,27147.15,44901.7,60,28.1,4.7,0,6,77.3,0
CLIENT-14429,32,47901.92,4099.44,36,35.95,1.9,1,7,51.5,1
CLIENT-14430,49,13674.13,17971.67,24,25.36,2.9,2,7,74.1,1
CLIENT-14431,45,68608.6,9006.41,24,10.33,8.5,1,11,49.2,0
CLIENT-14432,39,12925.93,17854.17,48,21.86,1.4,0,1,78.8,0
CLIENT-14433,58,58631.76,15924.27,48,48.5,1.8,0,8,78.1,0
CLIENT-14434,34,34594.33,19087.07,24,52.4,9.3,0,6,87.6,0
CLIENT-14435,43,33779.46,26484.3,36,25.41,3.4,0,7,79.4,0
CLIENT-14436,61,30328.44,35342.97,48,32.44,8.8,0,10,100.0,0
CLIENT-14437,24,16634.74,52376.13,48,12.06,2.3,0,10,48.8,0
CLIENT-14438,59,17172.04,13508.25,48,23.04,2.5,0,11,69.7,1
CLIENT-14439,43,59988.74,9139.45,36,52.86,0.9,0,2,85.7,0
CLIENT-14440,42,36576.53,5664.22,60,43.33,12.4,0,7,87.1,0
CLIENT-14441,27,30196.04,18113.64,36,21.32,11.4,2,8,61.4,0
CLIENT-14442,62,47383.95,23967.22,24,24.16,20.7,0,5,87.8,0
CLIENT-14443,36,38591.46,5198.3,48,54.92,2.6,2,1,48.0,1
CLIENT-14444,28,22566.94,29770.27,36,21.5,8.5,2,6,57.9,1
CLIENT-14445,30,158990.18,12444.76,48,28.38,2.7,0,3,76.2,0
CLIENT-14446,25,56639.04,5546.53,12,46.54,3.0,0,5,74.2,0
CLIENT-14447,57,39192.52,7377.57,48,40.86,8.9,0,9,88.8,0
CLIENT-14448,21,26684.37,6903.13,24,35.35,1.0,1,7,83.4,0
CLIENT-14449,64,64321.92,6989.62,36,59.49,1.2,0,8,63.4,0
CLIENT-14450,48,22639.68,19909.08,12,22.08,1.9,2,6,88.9,0
CLIENT-14451,45,21524.24,24457.19,36,50.78,7.8,0,9,78.3,0
CLIENT-14452,28,100307.46,43888.25,48,18.75,2.3,0,3,82.4,0
CLIENT-14453,60,36990.08,8194.71,36,43.87,2.2,3,1,82.0,1
CLIENT-14454,18,22971.06,16984.72,24,57.88,33.7,0,10,66.4,0
CLIENT-14455,66,36439.6,8493.72,36,35.18,2.4,0,11,84.8,0
CLIENT-14456,64,60482.66,13549.25,48,49.84,1.4,0,4,75.1,0
CLIENT-14457,69,52720.13,4739.72,36,55.12,4.9,0,8,83.6,0
CLIENT-14458,55,65157.15,6086.1,24,17.48,8.1,0,6,92.3,0
CLIENT-14459,41,17158.8,23438.67,24,48.82,0.4,0,7,68.6,0
CLIENT-14460,64,64182.73,4729.5,60,60.59,4.8,0,9,85.6,0
CLIENT-14461,48,32616.21,20545.18,36,41.7,0.2,1,2,64.9,0
CLIENT-14462,58,38309.78,8322.31,12,20.24,3.7,0,7,63.0,0
CLIENT-14463,63,75034.01,3470.74,48,16.98,1.5,0,4,69.9,1
CLIENT-14464,67,55361.26,2259.73,36,24.29,1.8,0,7,69.8,0
CLIENT-14465,43,44829.94,37213.35,24,15.69,3.1,0,8,77.0,0
CLIENT-14466,66,11043.55,3519.97,60,38.24,13.1,0,2,53.1,1
CLIENT-14467,67,35337.46,12771.09,36,13.83,6.2,0,7,78.4,0
CLIENT-14468,22,22679.0,17115.94,36,22.29,13.8,0,8,67.8,0
CLIENT-14469,37,55638.31,5328.15,36,34.2,5.4,0,1,41.6,1
CLIENT-14470,69,65813.15,9068.23,48,36.07,0.0,3,11,76.0,1
CLIENT-14471,58,30296.32,18679.4,24,41.1,1.5,0,10,91.2,0
CLIENT-14472,28,24337.54,16404.67,24,48.81,11.8,0,5,86.0,0
CLIENT-14473,50,92390.6,9677.87,24,12.6,5.2,0,9,70.0,0
CLIENT-14474,67,25288.66,15769.5,48,14.43,20.0,1,2,63.6,0
CLIENT-14475,55,17734.68,12437.06,36,13.35,0.8,0,6,83.1,0
CLIENT-14476,44,22035.22,6773.06,36,33.27,1.8,1,2,63.6,0
CLIENT-14477,51,26029.88,30956.66,24,12.3,2.2,0,3,69.3,1
CLIENT-14478,32,21659.13,15447.38,36,51.03,2.0,0,11,100.0,0
CLIENT-14479,49,60308.89,3679.67,48,22.27,1.5,0,6,92.3,0
CLIENT-14480,38,9713.31,19248.19,36,61.66,2.9,1,5,67.3,0
CLIENT-14481,63,21385.4,8683.14,48,36.75,5.1,0,4,80.3,0
CLIENT-14482,22,35295.17,10909.56,36,34.55,1.9,0,7,93.9,0
CLIENT-14483,23,41198.11,13436.58,48,52.93,0.4,0,3,77.0,0
CLIENT-14484,55,100217.78,7668.96,12,49.22,6.2,0,10,53.6,0
CLIENT-14485,39,91779.35,47198.93,36,43.4,3.1,0,7,75.2,0
CLIENT-14486,35,13898.8,4696.99,60,61.43,4.1,0,9,66.6,0
CLIENT-14487,31,11558.44,13900.52,60,33.22,3.0,0,2,66.9,0
CLIENT-14488,27,36863.71,17447.4,24,54.47,11.1,3,5,60.0,1
CLIENT-14489,63,24247.99,13750.75,36,30.91,4.1,0,1,53.5,1
CLIENT-14490,30,17761.42,11687.91,12,56.11,12.8,0,7,61.5,0
CLIENT-14491,48,36668.47,10260.85,48,24.27,3.6,0,2,81.5,0
CLIENT-14492,47,41706.76,7614.23,36,25.91,1.7,1,11,84.9,0
CLIENT-14493,20,21952.12,7520.3,36,47.28,2.2,0,5,100.0,0
CLIENT-14494,47,24972.97,30060.89,24,21.7,3.7,0,1,62.8,0
CLIENT-14495,23,22989.09,9806.27,60,22.6,3.8,0,11,58.3,0
CLIENT-14496,46,28370.5,59428.55,36,26.79,5.8,0,1,83.4,0
CLIENT-14497,25,50255.06,21338.29,24,47.34,1.3,0,4,47.9,0
CLIENT-14498,61,19020.19,2064.53,36,58.92,5.4,0,7,40.2,1
CLIENT-14499,62,24725.47,24792.12,24,47.1,7.5,0,7,82.8,1
CLIENT-14500,60,28579.09,12871.72,36,55.53,5.6,1,8,56.3,1
CLIENT-14501,61,36168.67,5049.45,60,39.9,3.3,1,9,59.9,0
CLIENT-14502,50,42855.56,33288.88,48,13.79,23.9,0,4,79.7,0
CLIENT-14503,34,123667.86,9846.37,36,15.53,2.6,0,2,71.2,0
CLIENT-14504,65,51188.77,9277.5,48,40.49,0.6,2,10,66.1,1
CLIENT-14505,28,51925.16,17372.31,36,28.03,8.6,1,10,50.6,1
CLIENT-14506,30,30947.03,29732.06,24,22.13,1.2,0,3,62.0,0
CLIENT-14507,67,20172.6,14463.6,60,35.64,6.2,0,9,62.7,0
CLIENT-14508,28,26451.59,13756.59,36,46.66,1.0,2,11,64.0,0
CLIENT-14509,48,23713.52,8202.5,36,31.17,0.1,0,8,79.2,0
CLIENT-14510,45,45951.35,29378.83,60,54.14,0.9,1,6,75.0,0
CLIENT-14511,61,13483.62,14561.49,24,50.62,2.4,0,11,66.9,0
CLIENT-14512,23,51819.42,11409.37,48,50.42,0.6,0,3,72.1,0
CLIENT-14513,58,33848.71,10460.33,60,64.19,1.1,0,10,97.0,0
CLIENT-14514,33,56387.85,27413.14,36,26.24,7.2,0,8,75.6,0
CLIENT-14515,21,23521.15,11118.59,12,45.46,7.3,0,2,91.9,0
CLIENT-14516,52,21145.41,27462.54,36,57.05,8.5,1,11,61.6,1
CLIENT-14517,65,28452.71,9603.64,24,41.87,9.2,0,4,67.1,0
CLIENT-14518,43,28046.26,22150.47,36,53.42,2.7,0,4,65.2,0
CLIENT-14519,29,58912.53,15443.87,48,32.79,10.1,0,9,76.0,0
CLIENT-14520,28,58576.15,6866.92,36,42.48,3.7,0,8,77.3,0
CLIENT-14521,54,113892.9,12570.61,36,13.06,3.2,0,7,78.3,0
CLIENT-14522,42,26976.05,2882.97,36,64.22,6.3,2,4,35.0,1
CLIENT-14523,35,4873.02,7936.06,36,54.0,1.2,0,7,56.7,0
CLIENT-14524,36,28405.74,4427.26,48,57.78,7.8,0,1,73.9,1
CLIENT-14525,40,41705.77,54081.64,36,48.19,2.8,3,11,98.0,1
CLIENT-14526,55,55754.78,4463.9,48,20.23,0.7,0,8,62.4,0
CLIENT-14527,35,43571.68,81638.27,36,11.71,0.6,1,8,100.0,0
CLIENT-14528,43,26963.34,19148.81,36,57.56,0.9,1,9,50.0,1
CLIENT-14529,23,101569.5,9290.92,24,31.8,11.1,0,9,73.7,0
CLIENT-14530,21,19531.01,23492.87,36,24.51,23.5,0,1,67.6,0
CLIENT-14531,61,30798.25,8508.66,36,40.89,2.2,3,10,62.6,1
CLIENT-14532,68,18997.34,4980.65,24,33.15,1.7,0,7,83.5,0
CLIENT-14533,46,36744.58,14120.02,60,45.84,1.2,0,1,68.9,0
CLIENT-14534,51,94221.48,21808.41,36,36.61,8.7,0,6,47.4,0
CLIENT-14535,34,33371.06,32692.06,60,48.35,1.2,0,5,40.6,1
CLIENT-14536,60,33493.95,18928.26,12,56.94,12.9,1,11,54.1,0
CLIENT-14537,60,13126.95,9223.02,36,20.76,5.5,2,2,79.5,0
CLIENT-14538,33,30570.93,35256.08,12,28.12,11.4,2,3,67.0,0
CLIENT-14539,19,72423.94,30154.31,24,34.02,4.0,2,8,85.5,0
CLIENT-14540,51,31252.61,16128.0,48,62.91,5.9,0,2,67.8,0
CLIENT-14541,25,30011.2,31180.38,12,30.09,4.8,0,11,74.2,0
CLIENT-14542,30,70504.28,61658.55,36,30.96,8.9,0,4,92.7,0
CLIENT-14543,59,30087.39,9131.55,24,45.94,9.0,0,3,67.2,0
CLIENT-14544,25,78844.45,7116.89,36,33.06,4.5,1,7,99.4,0
CLIENT-14545,47,16801.38,8947.39,48,62.32,5.0,0,8,80.2,0
CLIENT-14546,49,54541.24,5193.93,36,59.2,12.7,2,4,55.9,0
CLIENT-14547,53,97518.51,20208.33,48,38.24,13.3,0,6,51.9,0
CLIENT-14548,64,66483.84,4328.9,36,45.46,5.5,1,3,48.4,1
CLIENT-14549,47,11844.7,32386.92,60,13.19,0.0,0,7,70.6,0
CLIENT-14550,18,24760.83,8345.46,48,48.27,0.6,0,8,45.6,0
CLIENT-14551,60,31408.35,34582.24,36,48.9,9.8,0,7,96.5,0
CLIENT-14552,56,66567.6,2230.71,36,29.76,0.4,0,4,100.0,0
CLIENT-14553,34,16334.41,10202.3,60,22.08,1.2,0,10,46.0,0
CLIENT-14554,37,19705.2,5403.99,36,60.33,1.3,2,9,73.8,1
CLIENT-14555,41,13862.04,34452.9,48,33.47,4.6,0,10,40.6,1
CLIENT-14556,67,22126.25,43274.44,36,45.95,4.3,0,8,80.7,0
CLIENT-14557,39,17137.7,2589.3,24,11.83,1.7,0,6,84.2,0
CLIENT-14558,46,94725.97,24492.03,48,32.77,1.2,0,2,70.0,0
CLIENT-14559,39,24626.38,28228.32,36,54.95,7.2,0,10,74.5,1
CLIENT-14560,61,54970.68,16780.61,36,31.32,13.7,0,7,60.1,0
CLIENT-14561,26,36709.16,20165.21,36,43.17,0.3,0,9,70.7,0
